@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12}

@data
152,'2018/02/09 21:48:44:649',2,715.389404,354.056641,54.055367,684.380981,361.856323,52.77108,665.396362,364.343109,53.252079,637.828308,360.391724,53.750671,616.083435,350.65564,54.412785,1
153,'2018/02/09 21:48:44:699',2,714.935669,353.175537,54.161636,684.108093,361.144043,52.851784,665.128784,363.653992,53.314117,637.820496,359.771851,53.850582,616.143616,349.915283,54.50742,1
154,'2018/02/09 21:48:44:750',2,714.655151,352.44635,54.247711,683.55481,360.652466,52.882133,664.687378,363.217865,53.302425,638.309998,359.523041,54.038803,616.748901,349.457336,54.67775,1
155,'2018/02/09 21:48:44:799',2,714.208496,352.345337,54.222076,682.631836,360.825378,52.786381,663.698242,363.442688,53.102421,638.133789,359.978821,54.020164,616.879883,349.793823,54.702045,1
156,'2018/02/09 21:48:44:848',2,714.538452,351.832733,54.370693,682.860107,360.532196,52.941566,664.040527,363.269318,53.217602,638.161377,359.881531,54.051762,617.219727,349.72522,54.787773,1
157,'2018/02/09 21:48:44:898',2,715.765991,350.592957,54.726418,685.743042,359.100159,53.544548,667.290649,362.1521,53.838135,641.172729,358.949615,54.65052,619.28772,349.233429,55.191101,1
158,'2018/02/09 21:48:44:949',2,715.472961,350.026672,54.999527,687.220032,358.204102,53.921448,669.381836,361.378906,54.256073,643.132507,358.307251,55.065414,621.070007,348.603516,55.576305,1
159,'2018/02/09 21:48:44:999',2,716.186462,348.401123,55.21312,688.053467,356.769165,54.192307,670.706299,359.972534,54.579098,644.774658,357.07663,55.473602,622.484375,347.241638,55.913727,1
160,'2018/02/09 21:48:45:049',2,716.934814,346.456818,55.365063,688.649658,354.780701,54.371178,671.534546,357.965973,54.769958,645.614014,355.021881,55.670216,623.601013,345.150818,56.141533,1
161,'2018/02/09 21:48:45:099',2,716.654907,345.721497,55.505455,688.197876,354.145996,54.494774,671.260925,357.40979,54.8806,645.30542,354.445313,55.752411,623.318604,344.523407,56.21386,1
162,'2018/02/09 21:48:45:150',2,716.627197,345.221283,55.613663,687.812683,353.755615,54.570534,671.023987,357.042664,54.935905,645.265137,354.031433,55.825726,623.300842,344.122437,56.289524,1
163,'2018/02/09 21:48:45:199',2,715.585266,344.949799,55.669903,686.121521,353.652039,54.574337,669.410156,356.984192,54.886971,644.011536,353.957397,55.816574,622.08551,343.980255,56.291885,1
164,'2018/02/09 21:48:45:249',2,712.165771,344.507568,55.564648,682.403442,353.459412,54.429165,666.025269,356.922516,54.727364,641.00708,354.160706,55.756691,618.903015,344.325745,56.276611,1
165,'2018/02/09 21:48:45:299',2,704.901611,344.742676,55.383209,675.446655,353.739807,54.22583,659.693726,357.49469,54.602337,634.414063,354.798279,55.604992,612.509644,345.002472,56.230953,1
166,'2018/02/09 21:48:45:349',2,696.433838,345.150085,55.18047,667.301025,354.037048,53.915554,651.808899,357.948608,54.257446,626.618408,355.495514,55.292343,604.551331,345.786438,55.983192,1
167,'2018/02/09 21:48:45:400',2,684.378052,346.667236,54.748932,656.843628,355.341797,53.336567,642.150085,359.689056,53.704842,616.580688,357.585144,54.7117,593.960327,348.24762,55.536114,1
168,'2018/02/09 21:48:45:449',2,670.759094,348.154663,54.595646,643.624207,356.939667,53.149101,629.486694,361.481812,53.576473,603.678833,359.475372,54.546722,581.068909,350.247131,55.432121,1
169,'2018/02/09 21:48:45:499',2,654.566528,347.874573,54.52113,630.606323,356.879089,53.096489,618.175293,361.839661,53.718719,590.392578,360.162842,54.337765,566.733826,351.56131,55.170643,1
170,'2018/02/09 21:48:45:549',2,639.873047,348.325348,54.322342,619.890076,356.607239,52.956585,608.230713,361.819733,53.629925,578.904907,360.959503,53.87664,553.839172,353.09314,54.535789,1
171,'2018/02/09 21:48:45:598',2,626.43689,349.293823,54.057201,609.693848,356.073364,52.825733,597.515747,361.447937,53.413151,567.637756,360.988098,53.496387,541.963928,353.480042,53.943081,1
172,'2018/02/09 21:48:45:649',2,615.322693,350.108765,53.878098,600.344849,355.683929,52.709373,587.505981,361.025787,53.263195,557.109863,360.589661,53.178604,531.91626,352.947632,53.626728,1
173,'2018/02/09 21:48:45:699',2,604.786621,349.848083,53.878304,591.265015,355.044067,52.900032,578.320984,360.077393,53.677387,547.491028,359.727661,53.475857,521.961975,352.073212,53.589828,1
174,'2018/02/09 21:48:45:750',2,593.572083,350.040283,53.695877,580.423706,354.622192,52.87252,567.149597,359.304504,53.830818,536.807495,358.604736,53.819122,510.618835,350.985046,53.438747,1
175,'2018/02/09 21:48:45:799',2,586.447083,350.203735,53.432201,572.402161,354.130798,52.733097,558.832886,358.804199,53.797329,528.17627,358.06073,53.708187,501.69046,350.447571,53.193203,1
176,'2018/02/09 21:48:45:848',2,579.253967,350.406738,53.237354,562.321411,354.012482,52.551167,548.887878,358.63562,53.843777,518.194519,357.603577,53.854752,491.017792,349.91449,53.192631,1
177,'2018/02/09 21:48:45:899',2,574.212463,349.157349,52.948246,551.067932,353.582001,52.34634,537.871216,358.042145,53.877125,507.07782,356.828552,54.019825,478.993927,349.205841,53.247173,1
178,'2018/02/09 21:48:45:948',2,566.722046,349.186401,52.555901,538.776367,354.042175,52.383511,525.190369,357.962341,54.147179,493.21936,356.43634,54.040154,464.365326,348.426697,53.085686,1
179,'2018/02/09 21:48:45:998',2,556.660583,349.141479,51.961853,530.432129,353.380066,52.438213,516.318665,357.353027,54.246475,483.860352,355.809387,54.185158,453.217285,348.112854,52.969017,1
180,'2018/02/09 21:48:46:049',2,546.608582,348.673126,51.757072,523.151489,351.782593,52.985203,507.414398,356.46048,54.408386,474.328979,355.641968,54.145184,442.488159,348.358459,53.026924,1
181,'2018/02/09 21:48:46:098',2,535.492859,349.19696,51.802094,513.932983,351.791107,53.257191,496.759033,357.513794,54.198978,463.490265,357.328674,53.737461,431.441681,350.179871,52.747711,1
182,'2018/02/09 21:48:46:149',2,522.823792,349.824402,51.981419,502.939789,352.394318,53.340626,485.019073,358.844116,53.971306,451.801941,358.864807,53.399239,420.167694,351.718628,52.623081,1
183,'2018/02/09 21:48:46:199',2,511.027954,349.528931,51.938175,491.536743,352.470276,53.15657,473.142883,358.856506,53.732471,439.943756,359.010986,53.035339,408.785278,351.800659,52.349304,1
184,'2018/02/09 21:48:46:249',2,498.296661,348.893921,51.797039,478.282593,352.349915,52.952076,459.505432,358.603333,53.53318,426.391418,358.675537,52.776928,395.452759,351.393066,52.010307,1
185,'2018/02/09 21:48:46:299',2,487.147125,349.750122,51.626633,466.884125,353.66098,52.676533,447.459381,360.043976,53.112335,414.583008,359.961273,52.323902,384.118622,352.501526,51.609966,1
186,'2018/02/09 21:48:46:349',2,475.383728,350.207153,51.67141,454.911682,354.538147,52.465782,435.141968,361.08017,52.701801,402.605835,360.997498,51.862019,372.752014,353.477051,51.260265,1
187,'2018/02/09 21:48:46:399',2,464.564301,350.139038,51.745056,444.124146,354.929565,52.229321,424.601166,361.64679,52.313358,392.162262,361.9375,51.222218,363.092346,354.403198,50.851887,1
188,'2018/02/09 21:48:46:449',2,451.334534,349.98761,51.840965,431.130096,355.092407,52.197319,412.103577,361.769501,52.400845,379.298981,362.931335,50.682617,351.065125,355.472717,50.394623,1
189,'2018/02/09 21:48:46:499',2,435.02356,351.854309,51.835743,414.567932,356.99939,52.161705,395.367859,363.449585,52.396885,362.601257,364.780151,50.380909,335.0914,357.097198,50.042076,1
190,'2018/02/09 21:48:46:549',2,418.486694,354.212341,52.046375,398.025421,359.484039,52.26482,378.583435,366.308716,52.146156,346.45282,367.635834,50.167709,319.262634,359.967041,49.868767,1
191,'2018/02/09 21:48:46:599',2,399.169281,356.981079,52.06757,378.86145,362.687073,51.93272,360.400574,369.368164,52.027859,328.619507,371.215515,49.749237,301.905914,363.736877,49.350834,1
192,'2018/02/09 21:48:46:650',2,382.727814,359.137726,52.268795,362.48291,364.916992,51.908318,344.195099,371.562073,51.926563,312.985535,373.560059,49.525696,286.834778,365.965942,49.139038,1
193,'2018/02/09 21:48:46:702',2,362.730164,361.863953,52.372005,342.827637,367.354706,51.736675,324.728821,373.938965,51.699726,294.374023,376.18158,49.175854,268.870148,368.535187,48.646725,1
194,'2018/02/09 21:48:46:750',2,341.409943,363.280792,52.448273,321.459167,368.640503,51.681629,303.217865,375.070862,51.600491,273.251068,377.047455,49.220177,248.460587,369.676392,48.364532,1
195,'2018/02/09 21:48:46:799',2,320.485657,362.298462,52.495811,299.987213,368.199951,51.583172,281.782684,374.684753,51.373974,252.28804,376.605652,49.03936,227.4664,369.3172,48.166016,1
196,'2018/02/09 21:48:46:849',2,304.946411,361.169739,52.476849,283.253021,367.936127,51.529125,264.381744,373.706482,51.508392,234.580093,374.892731,49.440193,210.913559,368.187805,47.996483,1
197,'2018/02/09 21:48:46:899',2,284.28418,352.954895,52.548805,259.670502,361.620056,51.837002,239.952042,366.992798,51.999203,210.603287,369.320801,49.659012,186.639755,362.574829,48.16777,1
198,'2018/02/09 21:48:46:949',2,267.206421,350.165039,51.527172,240.973038,358.517517,51.425861,219.103378,363.233093,51.87109,188.896103,365.195435,49.80278,164.18927,359.633179,47.703793,1
199,'2018/02/09 21:48:46:999',2,245.815536,346.580414,50.394901,213.356949,353.322632,51.198181,187.483688,355.916626,51.882111,156.296234,355.489746,49.917938,129.62973,348.878845,47.496941,1
200,'2018/02/09 21:48:47:050',2,233.699356,346.138916,49.278225,195.698303,351.126068,51.143513,165.956451,351.973389,51.720531,134.103333,348.957092,49.962868,106.874817,341.505005,47.171001,1
201,'2018/02/09 21:48:47:099',2,225.93779,344.874756,48.410469,173.750854,349.400146,51.512489,142.433563,345.977173,52.347649,111.208771,340.481689,50.176277,85.689697,329.799011,47.418877,1
202,'2018/02/09 21:48:47:149',2,219.67688,345.446594,47.915882,160.717819,350.392792,51.529121,129.769318,345.560883,52.450916,98.733704,338.82782,50.413368,72.311615,326.02124,48.10387,1
203,'2018/02/09 21:48:47:199',2,200.91011,338.784485,45.13623,147.439285,349.686768,50.085983,114.331909,347.300171,51.399082,80.0672,340.807861,50.385048,48.711151,327.559143,49.270344,1
204,'2018/02/09 21:48:47:249',2,209.863861,344.572784,44.969227,145.665985,348.789612,51.201347,118.079041,341.310608,52.7836,88.61377,330.240936,51.912033,65.632629,313.209412,51.07745,1
205,'2018/02/09 21:48:47:299',2,212.76474,343.430176,44.892464,144.207901,349.74588,51.109409,118.591827,342.627136,52.913067,88.560028,331.911407,52.034466,64.844269,315.073975,51.355892,1
206,'2018/02/09 21:48:47:349',2,211.275208,343.175049,44.94548,140.455566,351.158325,51.021896,115.490112,344.575317,52.975761,85.238922,333.952087,52.151855,61.5159,317.875427,51.342602,1
207,'2018/02/09 21:48:47:401',2,208.789978,346.527954,45.056026,134.314941,352.675659,50.797424,110.965942,345.493835,52.855534,82.269867,333.9133,51.976048,60.864532,317.299377,51.090725,1
208,'2018/02/09 21:48:47:449',2,211.317932,345.788818,45.11747,136.191803,352.1474,50.92268,114.088165,344.957947,53.129314,85.029938,333.599304,52.259159,63.194336,317.276672,51.326279,1
209,'2018/02/09 21:48:47:499',2,210.270416,344.530548,44.902618,135.488098,348.377319,50.998657,114.556641,340.344727,53.185688,86.154358,328.664551,52.248802,65.324249,312.237427,51.152893,1
210,'2018/02/09 21:48:47:549',2,210.204239,341.758728,45.330536,132.433105,344.115265,50.948132,111.07254,335.604309,52.93026,83.624146,323.779785,51.7085,64.031799,307.374237,50.328964,1
211,'2018/02/09 21:48:47:598',2,220.953888,334.660828,45.446846,141.048798,340.946655,50.57415,114.9888,334.187317,51.663609,86.710724,324.124634,50.356342,63.887848,309.955261,48.370346,1
212,'2018/02/09 21:48:47:649',2,218.984924,323.94751,46.43895,153.464432,338.228821,50.919979,125.120361,334.123291,51.868011,93.777405,326.972656,50.543167,66.303436,315.381775,48.445171,1
213,'2018/02/09 21:48:47:699',2,201.998932,314.373596,48.710213,169.670456,332.171326,51.67889,141.380066,330.982849,52.646103,108.054565,326.675598,51.554012,77.401367,318.169067,49.391693,1
214,'2018/02/09 21:48:47:749',2,191.029175,316.555969,50.163841,185.655182,329.407898,51.184399,159.179337,331.81012,51.68182,125.636566,328.436462,51.636398,93.323395,321.667725,49.83102,1
215,'2018/02/09 21:48:47:799',2,193.18576,314.913544,50.658482,199.885864,323.751587,50.864796,175.127319,327.837006,51.44334,141.473083,326.994781,51.153889,108.76651,321.544189,49.662415,1
216,'2018/02/09 21:48:47:849',2,200.94722,311.564178,50.598053,202.227249,320.213989,50.712009,177.72612,324.306641,51.28614,144.043259,323.95929,50.65826,113.362579,318.861328,48.697163,1
217,'2018/02/09 21:48:47:898',2,209.247406,308.483704,50.355461,205.510422,316.615662,50.784363,180.328842,320.679901,51.433033,146.32869,321.35321,50.317654,116.258484,316.52771,48.192024,1
218,'2018/02/09 21:48:47:949',2,216.569336,306.35202,49.950111,211.564438,312.494751,50.970242,184.33876,315.442841,52.023525,148.570877,317.001617,50.556553,118.62085,313.514038,47.96669,1
219,'2018/02/09 21:48:47:999',2,224.213776,305.583008,49.359451,216.123688,309.594208,51.303696,186.009979,310.882324,52.779594,145.594269,311.297363,51.430614,115.016418,309.298279,47.868614,1
220,'2018/02/09 21:48:48:049',2,228.270248,305.85437,49.105171,220.618774,308.011719,51.942184,188.254333,308.614441,53.524105,145.124268,308.700195,51.893475,112.314606,306.864563,48.021976,1
221,'2018/02/09 21:48:48:101',2,232.804352,305.863525,49.033871,225.092224,307.261658,52.326752,191.766708,307.508789,53.860806,147.591095,307.55249,52.151508,113.239136,305.752991,48.220104,1
222,'2018/02/09 21:48:48:149',2,240.474899,305.330597,48.954369,232.35672,305.9021,52.689571,198.177246,306.698914,54.082703,153.022934,306.950562,52.406322,117.93988,306.329254,48.285454,1
223,'2018/02/09 21:48:48:199',2,250.414841,303.863037,49.113861,240.312271,303.932465,53.289063,202.302292,304.895874,54.771812,160.262421,306.164185,52.808517,124.792877,306.331787,48.564465,1
224,'2018/02/09 21:48:48:249',2,263.254456,301.457886,49.171024,251.665863,301.11499,53.655788,211.887436,303.45874,55.168385,171.652573,305.850403,53.188782,135.69278,307.015808,49.005398,1
225,'2018/02/09 21:48:48:299',2,281.308746,301.456879,49.264828,266.66037,299.345886,53.995979,226.039627,302.823853,55.590675,187.309296,306.26947,53.571255,150.577072,307.539429,49.628826,1
226,'2018/02/09 21:48:48:349',2,295.206757,302.821869,49.551331,280.004272,299.324524,54.396194,238.950287,302.940186,56.175259,201.575104,307.987122,53.848782,164.557343,308.455658,50.210407,1
227,'2018/02/09 21:48:48:398',2,309.257385,307.329285,50.385956,295.154205,301.228394,55.170334,253.569351,305.443237,56.722946,216.823929,308.808167,54.734207,179.852768,309.149384,50.964222,1
228,'2018/02/09 21:48:48:450',2,323.190125,310.916443,51.342384,308.599182,304.841431,55.980709,269.638672,309.766602,56.985493,233.976501,311.723083,55.207577,196.127792,310.316956,51.95256,1
229,'2018/02/09 21:48:48:499',2,338.364532,312.872864,52.158936,321.377167,308.505615,56.23698,286.167694,313.486511,56.8078,250.954208,314.772888,55.001945,214.344284,311.62439,52.346718,1
230,'2018/02/09 21:48:48:549',2,352.412354,313.28949,52.848728,333.939819,309.266052,56.42392,300.775879,313.942261,56.94038,265.842163,314.736511,55.466396,229.582458,311.036865,52.963284,1
231,'2018/02/09 21:48:48:599',2,368.425568,313.594177,53.534946,348.497589,309.859375,56.632004,316.709686,314.377991,57.074883,282.01239,314.937622,55.70443,246.038055,310.986145,53.43359,1
232,'2018/02/09 21:48:48:649',2,384.996704,314.376434,54.060547,364.085236,310.484558,56.730282,333.34552,314.623138,57.267067,298.567627,314.783875,55.970009,262.607361,310.582336,54.003807,1
233,'2018/02/09 21:48:48:699',2,398.367767,315.010437,54.134949,377.124084,310.421448,56.668007,346.622559,314.157776,57.383713,311.957123,314.289429,56.182518,275.668304,310.137085,54.195705,1
234,'2018/02/09 21:48:48:750',2,412.85376,314.457397,54.6982,391.730591,309.637939,57.258858,361.135651,313.2854,57.9883,326.369446,313.266418,56.891731,289.866028,309.131744,55.034164,1
235,'2018/02/09 21:48:48:800',2,423.944,314.271118,54.973217,402.774536,308.882874,57.493835,372.350006,312.266571,58.367039,337.392456,312.305145,57.327328,300.799316,308.122681,55.543999,1
236,'2018/02/09 21:48:48:849',2,437.429108,314.587524,55.305225,416.891144,308.715851,57.860207,386.376709,311.90448,58.868752,351.064606,311.865906,57.868248,314.498108,307.855774,56.229698,1
237,'2018/02/09 21:48:48:898',2,451.228638,313.967346,55.776939,430.960327,307.894653,58.386734,400.413727,311.44635,59.430008,364.943787,311.515411,58.480286,328.392029,307.471252,56.954437,1
238,'2018/02/09 21:48:48:949',2,464.240265,314.517273,56.177475,443.889954,307.828003,58.727905,413.512146,311.432129,59.798412,377.735291,310.9086,58.897499,341.653564,306.646973,57.512169,1
239,'2018/02/09 21:48:48:999',2,475.151489,315.614868,56.526844,455.170776,308.172638,59.053776,424.628845,311.406677,60.115589,388.717041,310.530884,59.317047,352.981537,305.779388,58.010052,1
240,'2018/02/09 21:48:49:049',2,487.860718,317.719208,56.842339,468.240723,309.404785,59.335445,437.767944,312.485413,60.486694,401.718414,311.256714,59.701653,366.339905,305.966522,58.446056,1
241,'2018/02/09 21:48:49:100',2,503.679688,318.022705,57.026363,484.430817,310.309387,59.611568,454.545288,313.930176,60.822876,418.323151,312.710938,60.197594,382.835876,307.187012,59.107101,1
242,'2018/02/09 21:48:49:149',2,517.393311,318.939026,57.343102,497.340668,312.162079,59.650112,469.123871,315.769165,61.105484,432.430084,314.1409,60.413483,397.983337,307.930176,59.528828,1
243,'2018/02/09 21:48:49:200',2,529.414001,318.238464,57.744717,508.927124,312.270721,59.934608,481.484344,315.658081,61.470875,444.74939,313.769012,60.878902,410.696411,307.286865,59.997734,1
244,'2018/02/09 21:48:49:249',2,545.392334,317.062988,58.54097,523.876465,311.929199,60.581116,496.969238,314.864868,62.099766,460.70343,312.691284,61.700359,426.940491,305.817505,60.774548,1
245,'2018/02/09 21:48:49:299',2,562.285034,316.56958,58.872242,539.271118,312.205811,60.751865,513.749756,314.729553,62.477524,477.648193,312.832275,62.178963,444.052429,305.746918,61.268551,1
246,'2018/02/09 21:48:49:349',2,578.804443,316.199341,59.247227,555.175232,312.518738,61.091206,530.052063,315.278534,62.780243,493.955872,313.786194,62.490196,460.553284,306.420959,61.676376,1
247,'2018/02/09 21:48:49:399',2,593.71875,316.111267,59.46106,569.692627,312.717834,61.276108,545.57019,315.452362,63.036896,509.597107,313.959351,62.938789,476.097107,306.862854,62.155212,1
248,'2018/02/09 21:48:49:450',2,609.333862,317.164307,59.510483,585.602234,313.86377,61.379333,561.831116,316.373413,63.211735,525.984131,314.714966,63.22385,492.427979,307.396027,62.490852,1
249,'2018/02/09 21:48:49:500',2,626.52301,317.697388,59.684151,602.796387,314.718597,61.616249,579.68573,317.689148,63.441479,543.777039,316.402649,63.509521,510.0802,309.31366,62.820534,1
250,'2018/02/09 21:48:49:549',2,645.45752,317.517761,59.777412,622.00708,315.082794,61.727612,599.974365,318.686646,63.394646,564.168091,317.992188,63.532814,530.208435,311.295502,62.936127,1
251,'2018/02/09 21:48:49:599',2,659.225952,318.278564,59.699177,636.736938,315.667847,61.573647,615.649841,319.414124,63.141365,580.234802,319.106079,63.405205,546.30426,312.181702,62.962318,1
252,'2018/02/09 21:48:49:649',2,675.493164,320.795654,59.434494,653.275269,318.223572,61.277485,632.697205,322.045868,62.732544,597.582764,321.762817,63.093006,564.38446,314.11554,62.926216,1
253,'2018/02/09 21:48:49:699',2,691.591064,320.611328,59.509193,668.314209,318.112,61.209949,648.421387,321.262085,62.694489,613.761597,320.169159,63.214149,581.841003,311.666687,63.188232,1
254,'2018/02/09 21:48:49:749',2,709.848694,319.87616,59.363125,685.985474,318.023712,61.032799,666.821167,321.192841,62.513092,632.508606,320.196198,63.190147,600.765686,311.877747,63.305191,1
255,'2018/02/09 21:48:49:799',2,723.058472,319.242157,59.152592,698.879883,318.13446,60.708031,680.357178,321.490875,62.1964,646.457092,320.65802,63.022324,614.575317,312.650391,63.26759,1
256,'2018/02/09 21:48:49:849',2,730.560547,319.096497,59.166523,706.072449,318.283508,60.634178,687.551514,321.706879,62.072853,654.090576,320.665131,63.007061,622.223755,312.743866,63.254448,1
257,'2018/02/09 21:48:49:900',2,736.038452,319.231445,59.219948,711.398193,318.495117,60.508453,693.27771,321.838135,61.977112,660.522583,320.38678,63.094002,628.832947,312.414093,63.379177,1
258,'2018/02/09 21:48:49:950',2,738.168457,319.570587,59.294952,713.887024,318.651825,60.388733,695.955933,321.996704,61.846905,663.076294,320.621979,62.881905,632.213623,312.503296,63.371056,1
259,'2018/02/09 21:48:49:999',2,739.018433,319.37674,59.364655,714.804688,318.399384,60.314804,696.914551,321.76767,61.750408,663.995422,320.424438,62.728821,633.500854,312.40625,63.289211,1
260,'2018/02/09 21:48:50:049',2,739.812439,318.489563,59.517975,715.13562,317.765503,60.402725,697.41864,321.107483,61.855438,664.688965,319.731445,62.859833,634.166138,311.81427,63.402695,1
261,'2018/02/09 21:48:50:100',2,739.438965,317.04425,59.722816,714.125183,316.675476,60.474426,696.420349,320.001343,61.907242,664.188965,318.423004,62.968666,633.933472,310.520142,63.549961,1
262,'2018/02/09 21:48:50:149',2,737.183105,315.444855,59.9165,711.148926,315.416656,60.512821,693.401611,318.786652,61.917248,661.565918,317.041504,62.994236,631.66925,309.136353,63.599327,1
263,'2018/02/09 21:48:50:199',2,732.433105,313.414337,60.302025,706.448608,313.431854,60.618935,688.625061,316.697998,62.017258,657.541565,314.683167,63.161736,628.326904,306.56723,63.797119,1
264,'2018/02/09 21:48:50:249',2,726.708862,310.834106,60.682579,700.41156,310.920563,60.701241,682.504211,314.329742,62.062653,651.247131,312.675751,63.076248,622.385864,304.776611,63.744888,1
265,'2018/02/09 21:48:50:299',2,722.44696,308.306,61.022331,695.245605,308.375885,60.872181,677.220703,311.741516,62.217785,645.694458,310.126373,63.118698,617.08374,302.306396,63.772469,1
266,'2018/02/09 21:48:50:349',2,716.895874,304.234253,61.534424,688.365784,304.438965,61.182594,670.256592,307.656372,62.546127,638.092346,305.94397,63.231018,610.673462,297.990295,64.045876,1
267,'2018/02/09 21:48:50:400',2,711.49939,297.55368,62.028542,682.016602,298.034424,61.554062,663.324463,300.972656,62.853825,630.499084,298.9021,63.275558,604.165039,290.628967,64.108215,1
268,'2018/02/09 21:48:50:451',2,706.985229,290.428833,62.448112,676.776367,291.185242,61.751316,657.736145,293.825012,63.021736,625.445129,291.296539,63.479443,599.759827,282.766846,64.264305,1
269,'2018/02/09 21:48:50:499',2,699.938965,283.189789,63.097237,674.279541,283.868896,62.192902,655.522583,286.420715,63.5508,623.270691,283.781464,63.946697,597.565125,275.241089,64.587257,1
270,'2018/02/09 21:48:50:550',2,695.440979,272.380798,63.537716,672.980713,273.106567,62.428818,654.32312,275.588562,63.82756,622.870483,272.928528,64.383682,597.028259,264.489777,64.947945,1
271,'2018/02/09 21:48:50:599',2,689.605347,265.921997,63.63826,670.60968,265.915466,62.188263,651.236084,268.398743,63.46476,621.432556,265.535461,64.322235,596.630737,257.044952,65.126373,1
272,'2018/02/09 21:48:50:649',2,685.792358,260.236755,64.000458,666.986816,259.963013,62.215446,647.188538,262.451843,63.437321,618.134705,259.438416,64.330582,593.732178,250.834671,65.125969,1
273,'2018/02/09 21:48:50:699',2,681.357178,257.715454,64.128181,665.558716,257.37323,62.360752,646.203979,259.708496,63.694519,617.395142,256.371552,64.593842,592.827271,247.781723,65.125961,1
274,'2018/02/09 21:48:50:750',2,676.741089,256.380615,64.205254,664.091125,256.579987,62.681969,644.597961,259.24173,64.016273,615.961365,255.023712,64.86425,591.803955,246.141251,65.32312,1
275,'2018/02/09 21:48:50:799',2,674.624512,254.429016,64.258156,663.446899,256.23819,62.926037,643.815979,259.131348,64.270554,615.476074,254.209732,65.107758,591.697632,245.157959,65.546211,1
276,'2018/02/09 21:48:50:849',2,673.786804,254.125366,64.237167,663.465576,256.066467,62.991325,643.360229,258.565247,64.241882,615.555664,253.861984,65.171913,592.061157,244.757568,65.660782,1
277,'2018/02/09 21:48:50:900',2,672.986755,254.278503,64.201317,663.610474,256.024658,62.987301,643.364807,258.493011,64.202164,615.650391,253.866577,65.142517,592.267029,244.79213,65.690491,1
